"Name","RA_Hours","Dec_Degrees","pm_ra","pm_dec","Visual Magnitude"
"Sh2-276 (Barnard's Loop - EN - Sharpless 276)","5.500000","0.000000","0","0"
"Sh2-277 (Flame Nebula - EN - Sharpless 277)","5.698000","-1.865000","0","0"
"Sh2-279 (Running Man Nebula - EN - Sharpless 279)","5.585000","-4.815000","0","0"
"Sh2-281 (Orion Nebula - EN - Sharpless 281)","5.585000","-5.385000","0","0"
"Sh2-292 (Seagull Nebula - EN - Sharpless 292)","7.065000","-10.451000","0","0"
"Sh2-298 (Thor's Helmet - EN - Sharpless 298)","7.309000","-13.221000","0","0"
"Sh2-311 (Skull and Crossbones - EN - Sharpless 311)","7.871000","-26.385000","0","0"
"Abell 1656 (Coma Cluster - G-Cl - Abell 1656)","12.983000","27.967000","0","0"
"Abell 1060 (Hydra Cluster - G-Cl - Abell 1060)","10.833000","-27.833000","0","0"
"Abell 1367 (Leo Cluster - G-Cl - Abell 1367)","11.717000","19.833000","0","0"
"Abell 2151 (Hercules Cluster - G-Cl - Abell 2151)","16.050000","17.767000","0","0"
"Abell 2199 (Hercules Cluster extension - G-Cl - Abell 2199)","16.600000","39.567000","0","0"
"Abell 2244 (Corona Borealis Cluster - G-Cl - Abell 2244)","16.917000","33.533000","0","0"
"Abell 2256 (Northern Galaxy Cluster - G-Cl - Abell 2256)","17.383000","78.600000","0","0"
"Abell 2319 (Galactic Center Cluster - G-Cl - Abell 2319)","19.217000","43.933000","0","0"
"Abell 2666 (Pisces Cluster - G-Cl - Abell 2666)","23.833000","27.200000","0","0"
"Abell 426 (Perseus Cluster - G-Cl - Abell 426)","3.417000","41.500000","0","0"
"Abell 262 (Pisces Cluster - G-Cl - Abell 262)","1.950000","36.150000","0","0"
"Abell 194 (Pisces Cluster - G-Cl - Abell 194)","0.917000","26.000000","0","0"
"Abell 370 (Cetus Cluster - G-Cl - Abell 370)","2.717000","-1.600000","0","0"
"Abell 85 (Cetus Cluster - G-Cl - Abell 85)","0.417000","-9.300000","0","0"
"Abell 119 (Cetus Cluster - G-Cl - Abell 119)","0.583000","-1.250000","0","0"
"Abell 168 (Cetus Cluster - G-Cl - Abell 168)","1.150000","0.500000","0","0"
"Abell 2029 (Serpens Cluster - G-Cl - Abell 2029)","15.117000","5.750000","0","0"
"Abell 2142 (Corona Borealis Cluster - G-Cl - Abell 2142)","15.983000","27.200000","0","0"
"Abell 2255 (Corona Borealis Cluster - G-Cl - Abell 2255)","17.150000","64.000000","0","0"
"Abell 2250 (Corona Borealis Cluster - G-Cl - Abell 2250)","17.083000","31.500000","0","0"
"Sirius (Alpha CMa - AS - Star - HR 2491)","6.752480","-16.716120","-546","-1223","-1.46"
"Polaris (Alpha UMi - AS - Variable/DS - HR 424)","2.530300","89.264110","44","-12","1.98"
"Canopus (Alpha Car - AS - Star - HR 2326)","6.399200","-52.695660","20","24","-0.74"
"Arcturus (Alpha Boo - AS - Star - HR 5340)","14.261030","19.182220","-1093","-1999","-0.05"
"Vega (Alpha Lyr - AS - Star - HR 7001)","18.615650","38.783690","201","286","0.03"
"Capella (Alpha Aur - AS - Star - HR 1708)","5.278150","45.997990","76","-427","0.08"
"Rigel (Beta Ori - AS - Star - HR 1948)","5.242300","-8.201640","1","0","0.13"
"Procyon (Alpha CMi - AS - Star - HR 2943)","7.655150","5.227500","-716","-1034","0.34"
"Achernar (Alpha Eri - AS - Star - HR 472)","1.628570","-57.236750","88","-40","0.46"
"Betelgeuse (Alpha Ori - AS - Star - HR 2061)","5.919530","7.407060","27","10","0.5"
"Hadar (Beta Cen - AS - Star - HR 5267)","14.063730","-60.373040","-33","-25","0.61"
"Altair (Alpha Aql - AS - Star - HR 7557)","19.846390","8.868320","536","385","0.77"
"Acrux (Alpha Cru - AS - Star - HR 4729)","12.443310","-63.099090","-36","-12","0.76"
"Aldebaran (Alpha Tau - AS - Star - HR 1457)","4.598680","16.509300","63","-189","0.86"
"Antares (Alpha Sco - AS - Star - HR 6211)","16.490130","-26.431946","-10","-23","1.09"
"Spica (Alpha Vir - AS - Star - HR 5056)","13.419890","-11.161320","-42","-31","1.04"
"Pollux (Beta Gem - AS - Star - HR 2990)","7.755260","28.026200","-626","-46","1.14"
"Fomalhaut (Alpha PsA - AS - Star - HR 8728)","22.960850","-29.622240","329","-165","1.16"
"Deneb (Alpha Cyg - AS - Star - HR 7924)","20.690530","45.280340","2","2","1.25"
"Regulus (Alpha Leo - AS - Star - HR 4963)","10.139530","11.967200","-249","6","1.4"
"Adhara (Epsilon CMa - AS - Star - HR 2618)","6.977096","-28.972089","2","-2","1.5"
"Castor (Alpha Gem - AS - Star - HR 2891)","7.576680","31.888280","-191","-145","1.58"
"Shaula (Lambda Sco - AS - Star - HR 6527)","17.560150","-37.103820","-8","-30","1.63"
"Bellatrix (Gamma Ori - AS - Star - HR 1790)","5.418852","6.349735","1","-1","1.6"
"Elnath (Beta Tau - AS - Star - HR 1791)","5.438190","28.607820","23","-174","1.65"
"Alnilam (Epsilon Ori - AS - Star - HR 1907)","5.603559","-1.201917","1","1","1.7"
"Alnair (Alpha Gru - AS - Star - HR 8414)","22.137220","-46.960970","128","-147","1.74"
"Alphard (Alpha Hya - AS - Star - HR 4450)","9.459790","-8.658600","-15","33","1.98"
"Mirfak (Alpha Per - AS - Star - HR 2091)","3.405380","49.861210","24","-26","1.8"
"Dubhe (Alpha UMa - AS - Star - HR 4301)","11.062130","61.751030","-136","-35","1.79"
"Wezen (Delta CMa - AS - Star - HR 2693)","7.139857","-26.393208","-2.8","3.3","1.8"
"Sargas (Theta Sco - AS - Star - HR 6553)","17.621990","-42.997820","-6","-2","1.87"
"Kaus Australis (Epsilon Sgr - AS - Star - HR 6872)","18.402870","-34.384620","-39","-124","1.85"
"Menkalinan (Beta Aur - AS - Star - HR 1605)","5.992150","44.947430","-57","-1","1.9"
"Alpheratz (Alpha And - AS - Star - HR 15)","0.139790","29.090430","136","-163","2.06"
"Mirach (Beta And - AS - Star - HR 337)","1.162210","35.620560","176","-112","2.05"
"Hamal (Alpha Ari - AS - Star - HR 617)","2.119520","23.462410","188","-148","2"
"Sheratan (Beta Ari - AS - Star - HR 890)","1.910653","20.808299","96.3","-108.8","2.6"
"Mesarthim (Gamma Ari - AS - Star - HR 546)","1.899000","19.294000","0","0","4.8"
"Alcyone (Eta Tau - AS - Star - HR 1773)","3.791407","24.105242","19.4","-43.1","2.9"
"Electra (17 Tau - AS - Star - HR 1752)","3.737000","24.113000","0","0","3.7"
"Merope (23 Tau - AS - Star - HR 1800)","3.772100","23.948462","21.2","-42.7","4.2"
"Maia (20 Tau - AS - Star - HR 1765)","3.745000","24.367000","0","0","3.9"
"Atlas (27 Tau - AS - Star - HR 1826)","3.819370","24.053524","17.8","-44.7","3.6"
"Saiph (Kappa Ori - AS - Star - HR 2004)","5.795941","-9.669602","1.6","-1.2","2.1"
"Aludra (Eta CMa - AS - Star - HR 2827)","7.401585","-29.303120","-3.8","6.7","2.5"
"Alnilam (Epsilon Ori - AS - Star - HR 1907)","5.603559","-1.201917","1.5","-1.1","1.7"
"Naos (Zeta Pup - AS - Star - HR 3207)","8.059742","-40.003188","-30.8","16.8","2.3"
"Miaplacidus (Beta Car - AS - Star - HR 3685)","9.220067","-69.717472","-157.7","108.9","1.7"
"Avior (Epsilon Car - AS - Star - HR 3699)","8.160000","-59.509000","0","0","1.9"
"Alsephina (Delta Vel - AS - Star - HR 3484)","8.750000","-54.708000","0","0","2.0"
"Alpherg (Alpha Psc - AS - Star - HR 5447)","2.120000","2.763000","0","0"
"Scheat (Beta Peg - AS - Star - HR 8775)","23.062900","28.082790","188","137","2.42"
"Markab (Alpha Peg - AS - Star - HR 8430)","23.079340","15.205260","61","-42","2.49"
"Alpheratz (Alpha And - AS - Star - HR 15)","0.139790","29.090430","136","-163","2.06"
"Mirach (Beta And - AS - Star - HR 337)","1.162210","35.620560","176","-112","2.05"
"Hamal (Alpha Ari - AS - Star - HR 617)","2.119520","23.462410","188","-148","2"
"Sheratan (Beta Ari - AS - Star - HR 890)","1.910653","20.808299","96.3","-108.8","2.6"
"Mesarthim (Gamma Ari - AS - Star - HR 546)","1.899000","19.294000","0","0","4.8"
"Alcyone (Eta Tau - AS - Star - HR 1773)","3.791407","24.105242","19.4","-43.1","2.9"
"Electra (17 Tau - AS - Star - HR 1752)","3.737000","24.113000","0","0","3.7"
"Merope (23 Tau - AS - Star - HR 1800)","3.772100","23.948462","21.2","-42.7","4.2"
"Maia (20 Tau - AS - Star - HR 1765)","3.745000","24.367000","0","0","3.9"
"Atlas (27 Tau - AS - Star - HR 1826)","3.819370","24.053524","17.8","-44.7","3.6"
"Saiph (Kappa Ori - AS - Star - HR 2004)","5.795941","-9.669602","1.6","-1.2","2.1"
"Aludra (Eta CMa - AS - Star - HR 2827)","7.401585","-29.303120","-3.8","6.7","2.5"
"Alnilam (Epsilon Ori - AS - Star - HR 1907)","5.603559","-1.201917","1.5","-1.1","1.7"
"Naos (Zeta Pup - AS - Star - HR 3207)","8.059742","-40.003188","-30.8","16.8","2.3"
"Miaplacidus (Beta Car - AS - Star - HR 3685)","9.220067","-69.717472","-157.7","108.9","1.7"
"Avior (Epsilon Car - AS - Star - HR 3699)","8.160000","-59.509000","0","0","1.9"
"Alsephina (Delta Vel - AS - Star - HR 3484)","8.750000","-54.708000","0","0","2.0"
"Alpherg (Alpha Psc - AS - Star - HR 5447)","2.120000","2.763000","0","0"
"Scheat (Beta Peg - AS - Star - HR 8775)","23.062900","28.082790","188","137","2.42"
"Markab (Alpha Peg - AS - Star - HR 8430)","23.079340","15.205260","61","-42","2.49"
"Alpheratz (Alpha And - AS - Star - HR 15)","0.139790","29.090430","136","-163","2.06"
"Mirach (Beta And - AS - Star - HR 337)","1.162210","35.620560","176","-112","2.05"
"Hamal (Alpha Ari - AS - Star - HR 617)","2.119520","23.462410","188","-148","2"
"Sheratan (Beta Ari - AS - Star - HR 890)","1.910653","20.808299","96.3","-108.8","2.6"
"Mesarthim (Gamma Ari - AS - Star - HR 546)","1.899000","19.294000","0","0","4.8"
"Alcyone (Eta Tau - AS - Star - HR 1773)","3.791407","24.105242","19.4","-43.1","2.9"
"Electra (17 Tau - AS - Star - HR 1752)","3.737000","24.113000","0","0","3.7"
"Merope (23 Tau - AS - Star - HR 1800)","3.772100","23.948462","21.2","-42.7","4.2"
"Maia (20 Tau - AS - Star - HR 1765)","3.745000","24.367000","0","0","3.9"
"Atlas (27 Tau - AS - Star - HR 1826)","3.819370","24.053524","17.8","-44.7","3.6"
"Saiph (Kappa Ori - AS - Star - HR 2004)","5.795941","-9.669602","1.6","-1.2","2.1"
"Aludra (Eta CMa - AS - Star - HR 2827)","7.401585","-29.303120","-3.8","6.7","2.5"
"Alnilam (Epsilon Ori - AS - Star - HR 1907)","5.603559","-1.201917","1.5","-1.1","1.7"
"Naos (Zeta Pup - AS - Star - HR 3207)","8.059742","-40.003188","-30.8","16.8","2.3"
"Miaplacidus (Beta Car - AS - Star - HR 3685)","9.220067","-69.717472","-157.7","108.9","1.7"
"Avior (Epsilon Car - AS - Star - HR 3699)","8.160000","-59.509000","0","0","1.9"
"Alsephina (Delta Vel - AS - Star - HR 3484)","8.750000","-54.708000","0","0","2.0"
"Alpheratz (Alpha And - AS - DS - WDS 00081+2905)","0.139790","29.090430","136","-163","2.06"
"Achird (Eta Cas - AS - DS - WDS 00491+5749)","0.818084","57.816548","1085","-515"
"Mirach (Beta And - AS - DS - WDS 01163+3558)","1.162210","35.620560","176","-112","2.05"
"Almach (Gamma And - AS - DS - WDS 02035+4220)","2.064990","42.329730","44","-51","2.26"
"Alcyone (Eta Tau - AS - DS - WDS 03791+2410)","3.791407","24.105242","19.4","-43.1","2.9"
"Rigel (Beta Ori - AS - DS - WDS 05242-0820)","5.242300","-8.201640","1","0","0.13"
"Castor (Alpha Gem - AS - DS - WDS 07346+3153)","7.576680","31.888280","-191","-145","1.58"
"Izar (Epsilon Boo - AS - DS - WDS 14450+2704)","14.749792","27.074174","-51","17","2.4"
"Cor Caroli (Alpha CVn - AS - DS - WDS 12565+3832)","12.933845","38.318246","-235","54","2.9"
"Algieba (Gamma Leo - AS - DS - WDS 10200+1950)","10.332823","19.841860","311","-155","2.3"
"Rasalgethi (Alpha Her - AS - DS - WDS 17148+1423)","17.244128","14.390253","-12","-23","3.5"
"Albireo (Beta Cyg - AS - DS - WDS 19307+2758)","19.512450","27.959680","-7","-6","3.18"
"95 Her (95 Her - AS - DS - WDS 18028+2159)","18.028000","21.595000","-12","14"
"Fawaris (Delta Cyg - AS - DS - WDS 19455+4538)","19.455000","45.383000","0","0"
"Zeta Lyr (Zeta Lyr - AS - DS - WDS 18445+3755)","18.746719","37.594565","2","1"
"Acrux (Alpha Cru - AS - DS - WDS 12265-6306)","12.443310","-63.099090","-36","-12","0.76"
"Gamma Crucis (Gamma Cru - AS - DS - WDS 12431-5711)","12.431000","-57.183000","0","0"
"Mimosa (Beta Cru - AS - DS - WDS 12479-5954)","12.795340","-59.688770","-49","-16","1.25"
"Gacrux (Gamma Cru - AS - DS - WDS 12431-5711)","12.519430","-57.113210","28","-265","1.63"
"Alpha Circini (Alpha Cir - AS - DS - WDS 14165-6500)","14.165000","-65.000000","0","0"
"Alpha Lupi (Alpha Lup - AS - DS - WDS 14320-4710)","14.320000","-47.167000","0","0"
"Delta Vel (Delta Vel - AS - DS - WDS 08500-5450)","8.750000","-54.708000","0","0"
"Epsilon Car (Epsilon Car - AS - DS - WDS 08160-5950)","8.160000","-59.509000","0","0"
"Theta Car (Theta Car - AS - DS - WDS 10400-6400)","10.400000","-64.000000","0","0"
"Regor (Gamma Vel - AS - DS - WDS 08090-4720)","8.090000","-47.333000","0","0"
"Alpha Phoenicis (Alpha Phe - AS - DS - WDS 00450-4600)","0.450000","-46.000000","0","0"
"Beta Phoenicis (Beta Phe - AS - DS - WDS 00450-4600)","0.450000","-46.000000","0","0"
"Alpha Pavonis (Alpha Pav - AS - DS - WDS 20100-5700)","20.100000","-57.000000","0","0"
"Gamma Pavonis (Gamma Pav - AS - DS - WDS 21100-6500)","21.100000","-65.000000","0","0"
"Delta Tucanae (Delta Tuc - AS - DS - WDS 22300-6400)","22.300000","-64.000000","0","0"
"Pi Lupi (Pi Lup - AS - DS - WDS 15300-4700)","15.300000","-47.000000","0","0"
"Mu Crucis (Mu Cru - AS - DS - WDS 12450-5700)","12.450000","-57.000000","0","0"
"Alpha Centauri (Rigel Kent - AS - DS - WDS 14390-6050)","14.390000","-60.833000","0","0","0.1"
"Omega Centauri (Omicron Cen - AS - DS - WDS 13260-4720)","13.260000","-47.333000","0","0"
"Delta Cep (Delta Cep - AS - Variable - Cepheid, 5.4d)","22.486180","58.415190","15","4","3.8"
"Sheliak (Beta Lyr - AS - Variable - Eclipsing Beta Lyrae, 12.9d)","18.834665","33.362678","1","-2","3.5"
"Algol (Beta Per - AS - Variable - Eclipsing, 2.87d)","3.136150","40.955650","2","-1","2.12"
"Mira (Omicron Cet - AS - Variable - Mira, 332d)","2.322441","-2.977061","10.3","-239.5","3.0"
"Chi Cyg (Chi Cyg - AS - Variable - Mira, 408d)","19.756000","30.367000","0","0","5.2"
"R Leo (R Leo - AS - Variable - Mira, 313d)","9.800000","11.367000","0","0","7.5"
"R Aql (R Aql - AS - Variable - Mira, 284d)","19.278000","8.200000","0","0","6.1"
"T Cas (T Cas - AS - Variable - Mira, 445d)","0.319000","55.783000","0","0","3.0"
"Mu Cep (Herschel's Garnet Star - AS - Variable - SR, ~1000d)","21.667000","58.783000","0","0","4.1"
"Alpha Ori (Betelgeuse - AS - Variable - SR, ~400d)","5.919525","7.407036","27","20","0.5"
"Gamma Cas (Gamma Cas - AS - Variable - Shell/Be, irregular)","0.817000","60.717000","0","0","2.5"
"R CrB (R CrB - AS - Variable - R CrB type, irregular)","15.828000","28.083000","0","0"
"U Gem (U Gem - AS - Variable - Dwarf Nova, ~100d cycle)","7.850000","22.000000","0","0"
"SS Cyg (SS Cyg - AS - Variable - Dwarf Nova, ~50d cycle)","21.633000","43.617000","0","0"
"RS Oph (RS Oph - AS - Variable - Recurrent Nova)","17.613000","-6.533000","0","0"
"T CrB (T Coronae Borealis - AS - Variable - Recurrent Nova)","15.933000","25.917000","0","0"
"RX And (RX And - AS - Variable - Dwarf Nova)","0.950000","41.717000","0","0"
"Z Cam (Z Cam - AS - Variable - Dwarf Nova)","8.183000","71.783000","0","0"
"U Ori (U Ori - AS - Variable - Mira, 372d)","5.850000","7.917000","0","0","3.0"
"V Cas (V Cas - AS - Variable - Mira, 400d)","23.983000","59.783000","0","0","3.0"
"S Car (S Car - AS - Variable - Mira, 149d)","10.250000","-59.250000","0","0","3.0"
"L2 Pup (L2 Pup - AS - Variable - SR, ~140d)","7.633000","-44.383000","0","0"
"R Hor (R Hor - AS - Variable - Mira, 405d)","3.083000","-37.250000","0","0","3.0"
"Gamma Cru (Gacrux - AS - Variable - SR, ~100d)","12.431000","-57.183000","0","0","0.8"
"Alpha Cen (Rigel Kent - AS - Variable - Low-amplitude SR)","14.390000","-60.833000","0","0","0.1"
"H400-101 (NGC 2264 - Christmas Tree Cluster - OC - Herschel 400-101)","6.683000","9.883000","0","0","3.9"
"H400-102 (NGC 2281 - Open Cluster - OC - Herschel 400-102)","6.815000","41.065000","0","0","5.4"
"H400-103 (NGC 2301 - Open Cluster - OC - Herschel 400-103)","6.862000","0.465000","0","0","6.0"
"H400-104 (NGC 2324 - Open Cluster - OC - Herschel 400-104)","7.069028","1.047222","-0.3","-0.1","8.4"
"H400-105 (NGC 2362 - Tau CMa Cluster - OC - Herschel 400-105)","7.312000","-24.951000","0","0","4.1"
"H400-106 (NGC 2392 - Eskimo Nebula - PN - Herschel 400-106)","7.486324","20.911799","-1.6","0.8","9.6"
"H400-107 (NGC 2403 - Galaxy - G-S - Herschel 400-107)","7.614261","65.602681","-0.4","-1.7","8.4"
"H400-108 (NGC 2420 - Open Cluster - OC - Herschel 400-108)","7.640167","21.573889","-1.2","-2.1","8.3"
"H400-109 (NGC 2440 - Planetary Nebula - PN - Herschel 400-109)","7.698707","-18.208448","0","0","9.4"
"H400-110 (NGC 2477 - Open Cluster - OC - Herschel 400-110)","7.869833","-38.546389","-2.4","0.9","5.8"
"H400-111 (NGC 2506 - Open Cluster - OC - Herschel 400-111)","8.000639","-10.772778","-2.6","3.9","7.6"
"H400-112 (NGC 2539 - Open Cluster - OC - Herschel 400-112)","8.177528","-12.831111","-2.3","-0.6","6.5"
"H400-113 (NGC 2548 - Messier 48 - OC - Herschel 400-113)","8.231000","-5.751000","0","0","5.8"
"H400-114 (NGC 2683 - UFO Galaxy - G-S - Herschel 400-114)","8.878141","33.421833","0","0","9.7"
"H400-115 (NGC 2841 - Tiger's Eye Galaxy - G-S - Herschel 400-115)","9.367411","50.976594","0","0","10.2"
"H400-116 (NGC 2903 - Galaxy - G-S - Herschel 400-116)","9.536142","21.500831","0","0","8.9"
"H400-117 (NGC 3115 - Spindle Galaxy - G-E - Herschel 400-117)","10.087202","-7.718606","0","0","9.1"
"H400-118 (NGC 3242 - Ghost of Jupiter - PN - Herschel 400-118)","10.412815","-18.642305","-4.6","0.8","7.7"
"H400-119 (NGC 3372 - Eta Carinae Nebula - EN - Herschel 400-119)","10.751000","-59.865000","0","0","3.0"
"H400-120 (NGC 3621 - Galaxy - G-S - Herschel 400-120)","11.304528","-32.812600","0","0","9.6"
"H400-121 (NGC 3992 - Messier 109 - G-S - Herschel 400-121)","11.959990","53.374724","0.3","0.1","9.9"
"H400-122 (NGC 4258 - Messier 106 - G-S - Herschel 400-122)","12.316006","47.303719","0","0","9.3"
"H400-123 (NGC 4374 - Messier 84 - G-E - Herschel 400-123)","12.417706","12.886983","-0.1","-0.1","9.8"
"H400-124 (NGC 4472 - Messier 49 - G-E - Herschel 400-124)","12.496327","8.000400","0","0","8.3"
"H400-125 (NGC 4486 - Messier 87 - G-E - Herschel 400-125)","12.513729","12.391123","-8.0","10.7","9.0"
"H400-126 (NGC 4501 - Messier 88 - G-S - Herschel 400-126)","12.533098","14.420319","0","0","10.3"
"H400-127 (NGC 4552 - Messier 89 - G-E - Herschel 400-127)","12.594391","12.556342","0","0","10.1"
"H400-128 (NGC 4569 - Messier 90 - G-S - Herschel 400-128)","12.613834","13.162923","-0.2","-0.4","9.5"
"H400-129 (NGC 4579 - Messier 58 - G-S - Herschel 400-129)","12.628777","11.818090","0","0","10.3"
"H400-130 (NGC 4594 - Sombrero Galaxy - G-S - Herschel 400-130)","12.666509","-11.623054","0","0","8.6"
"H400-131 (NGC 4631 - Whale Galaxy - G-Ir - Herschel 400-131)","12.702225","32.541511","0","0","9.2"
"H400-132 (NGC 4755 - Jewel Box - OC - Herschel 400-132)","12.894000","-60.367000","0","0"
"H400-133 (NGC 4826 - Black Eye Galaxy - G-S - Herschel 400-133)","12.945471","21.682658","0","0","8.5"
"H400-134 (NGC 4945 - Galaxy - G-S - Herschel 400-134)","13.090911","-49.467900","0","0","11.9"
"H400-135 (NGC 5128 - Centaurus A - G-Ir - Herschel 400-135)","13.424338","-43.019113","0","0","7.2"
"H400-136 (NGC 5139 - Omega Centauri - GC - Herschel 400-136)","13.446467","-47.479472","-3.2","-6.7","5.3"
"H400-137 (NGC 5194 - Messier 51 - Whirlpool - G-S - Herschel 400-137)","13.497972","47.195258","0","0","8.4"
"H400-138 (NGC 5236 - Messier 83 - Southern Pinwheel - G-S - Herschel 400-138)","13.616922","-29.865761","0","0","7.2"
"H400-139 (NGC 5457 - Messier 101 - Pinwheel - G-S - Herschel 400-139)","14.053495","54.348750","0","0","7.9"
"H400-140 (NGC 5904 - Messier 5 - GC - Herschel 400-140)","15.309228","2.081028","4.1","-9.9","6.0"
"H400-141 (NGC 6205 - Messier 13 - Hercules Cluster - GC - Herschel 400-141)","16.694898","36.461319","-3.2","-2.6","5.8"
"H400-142 (NGC 6302 - Bug Nebula - PN - Herschel 400-142)","17.228000","-37.101000","0","0","9.6"
"H400-143 (NGC 6514 - Messier 20 - Trifid - EN/RN - Herschel 400-143)","18.043000","-23.018000","0","0","8.5"
"H400-144 (NGC 6523 - Messier 8 - Lagoon - EN - Herschel 400-144)","18.051000","-24.385000","0","0","5.8"
"H400-145 (NGC 6611 - Messier 16 - Eagle - EN - Herschel 400-145)","18.312000","-13.821000","0","0","6.0"
"H400-146 (NGC 6618 - Messier 17 - Swan - EN - Herschel 400-146)","18.348000","-16.185000","0","0","7.0"
"H400-147 (NGC 6656 - Messier 22 - GC - Herschel 400-147)","18.606650","-23.904750","9.8","-5.5","6.2"
"H400-148 (NGC 6720 - Messier 57 - Ring Nebula - PN - Herschel 400-148)","18.893082","33.029134","1.6","2.5","8.8"
"H400-149 (NGC 6752 - Peacock Globular - GC - Herschel 400-149)","19.181000","-59.981000","0","0","6.3"
"H400-150 (NGC 7000 - North America Nebula - EN - Herschel 400-150)","20.979700","44.330000","0","0","4.0"
"H400-151 (NGC 7009 - Saturn Nebula - PN - Herschel 400-151)","21.069671","-11.363494","7.6","0.9","8.0"
"H400-152 (NGC 7293 - Helix Nebula - PN - Herschel 400-152)","22.494040","-20.837152","38.8","-3.3","7.3"
